"id","english","part_of_speech","created_at","updated_at"
375,"agriculture","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
376,"fossil","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
377,"document","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
378,"vocabulary","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
379,"intelligent","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
380,"conscious","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
381,"capable","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
382,"accurate","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
383,"fundamental","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
384,"artificial","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
385,"firm","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
386,"overall","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
387,"rural","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
388,"military","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
389,"nuclear","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
390,"biological","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
391,"constant","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
392,"severe","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
393,"visual","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
394,"enormous","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
395,"convenient","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
396,"domestic","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
397,"mass","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
398,"typical","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
399,"overseas","副詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
400,"nevertheless","副詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
401,"demonstrate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
402,"behave","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
403,"educate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
404,"purchase","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
405,"recommend","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
406,"admit","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
407,"generate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
408,"explore","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
409,"amaze","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
410,"tear","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
411,"settle","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
412,"afford","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
413,"conclude","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
414,"advertise","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
415,"encounter","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
416,"remind","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
417,"locate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
418,"aid","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
419,"rank","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
420,"bite","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
421,"deliver","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
422,"perceive","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
423,"distinguish","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
424,"imply","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
425,"handle","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
426,"praise","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
427,"appeal","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
428,"insist","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
429,"compete","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
430,"deny","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
431,"reject","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
432,"intend","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
433,"expose","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
434,"favor","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
435,"inspire","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
436,"propose","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
437,"spell","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
438,"breathe","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
439,"repair","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
440,"consist","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
441,"comment","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
442,"instruction","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
443,"religion","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
444,"neighborhood","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
445,"laboratory","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
446,"presence","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
447,"confidence","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
448,"harm","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
449,"instrument","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
450,"category","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
451,"capital","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
452,"outcome","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
453,"notion","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
454,"review","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
455,"trait","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
456,"diversity","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
457,"victim","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
458,"occasion","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
459,"facility","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
460,"stock","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
461,"conference","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
462,"humanity","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
463,"dialect","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
464,"proportion","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
465,"tip","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
466,"lawyer","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
467,"stuff","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
468,"comfort","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
469,"philosophy","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
470,"mammal","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
471,"quantity","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
472,"landscape","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
473,"tribe","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
474,"organ","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
475,"trial","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
476,"norm","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
477,"code","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
478,"substance","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
479,"multiple","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
480,"numerous","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
481,"narrow","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
482,"widespread","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
483,"sufficient","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
484,"proper","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
485,"linguistic","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
486,"annual","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
487,"contemporary","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
488,"contrary","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
489,"strict","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
490,"civil","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
491,"odd","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
492,"unknown","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
493,"superior","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
494,"sensitive","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
495,"violent","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
496,"virtual","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
497,"regardless","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
498,"immediate","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
499,"crucial","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
500,"somewhat","副詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
501,"interpret","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
502,"translate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
503,"concentrate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
504,"request","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
505,"criticize","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
506,"overcome","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
507,"obtain","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
508,"inform","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
509,"ensure","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
510,"announce","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
511,"grant","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
512,"freeze","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
513,"oppose","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
514,"differ","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
515,"hate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
516,"emphasize","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
517,"employ","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
518,"credit","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
519,"transform","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
520,"construct","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
521,"arise","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
522,"beat","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
523,"regret","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
524,"alter","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
525,"absorb","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
526,"disappoint","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
527,"cure","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
528,"transport","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
529,"rush","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
530,"hang","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
531,"blame","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
532,"ban","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
533,"fascinate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
534,"recover","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
535,"celebrate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
536,"manufacture","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
537,"interact","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
538,"arrange","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
539,"adjust","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
540,"confirm","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
541,"insight","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
542,"innovation","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
543,"budget","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
544,"fee","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
545,"expense","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
546,"debt","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
547,"loan","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
548,"duty","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
549,"alarm","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
550,"emergency","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
551,"democracy","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
552,"minister","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
553,"fellow","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
554,"candidate","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
555,"corporation","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
556,"stereotype","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
557,"route","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
558,"disorder","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
559,"depression","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
560,"weapon","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
561,"immigration","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
562,"barrier","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
563,"disadvantage","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
564,"mood","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
565,"motion","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
566,"routine","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
567,"discipline","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
568,"myth","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
569,"hypothesis","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
570,"physician","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
571,"client","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
572,"colony","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
573,"statistics","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
574,"grain","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
575,"ingredient","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
576,"treasure","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
577,"contract","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
578,"welfare","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
579,"prime","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
580,"curious","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
581,"dramatic","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
582,"distinct","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
583,"anxious","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
584,"vital","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
585,"conventional","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
586,"abstract","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
587,"minor","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
588,"extraordinary","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
589,"stable","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
590,"flexible","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
591,"brief","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
592,"aggressive","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
593,"visible","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
594,"unexpected","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
595,"ethnic","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
596,"alien","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
597,"initial","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
598,"exact","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
599,"precise","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
600,"latter","形容詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
601,"commit","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
602,"stimulate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
603,"enhance","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
604,"pursue","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
605,"react","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
606,"disagree","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
607,"stare","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
608,"abandon","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
609,"quit","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
610,"capture","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
611,"transfer","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
612,"bother","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
613,"persuade","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
614,"rent","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
615,"breed","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
616,"invest","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
617,"reserve","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
618,"trace","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
619,"illustrate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
620,"advise","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
621,"convey","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
622,"attach","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
623,"stretch","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
624,"puzzle","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
625,"disturb","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
626,"crash","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
627,"cope","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
628,"permit","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
629,"impress","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
630,"suspect","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
631,"upset","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
632,"frighten","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
633,"import","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
634,"export","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
635,"investigate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
636,"monitor","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
637,"calculate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
638,"eliminate","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
639,"ease","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
640,"launch","動詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
641,"sequence","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
642,"therapy","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
643,"symptom","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
644,"incident","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
645,"witness","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
646,"sum","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
647,"burden","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
648,"tone","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
649,"honor","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
650,"priority","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
651,"logic","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
652,"minimum","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
653,"exception","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
654,"clue","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
655,"bond","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
656,"virus","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
657,"surgery","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
658,"insurance","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
659,"frame","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
660,"award","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
661,"shelter","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
662,"territory","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
663,"boundary","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
664,"habitat","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
665,"district","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
666,"conservation","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
667,"harvest","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
668,"predator","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
669,"trap","名詞","2023-09-09 07:15:40","2023-09-09 07:15:40"
